"TIME","GEO","INDIC_NA","AGGREG95","Value","Flag and Footnotes"
"2013","Euro area (13 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.03882",""
"2013","Euro area (12 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.03990",""
"2013","Euro area (11 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.04480",""
"2013","Belgium","Purchasing power parities (EU28=1)","Gross Domestic Product","1.10502",""
"2013","Bulgaria","Purchasing power parities (EU28=1)","Gross Domestic Product","0.922438",""
"2013","Czech Republic","Purchasing power parities (EU28=1)","Gross Domestic Product","17.4885",""
"2013","Denmark","Purchasing power parities (EU28=1)","Gross Domestic Product","10.0556",""
"2013","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.05322",""
"2013","Estonia","Purchasing power parities (EU28=1)","Gross Domestic Product","0.719502",""
"2013","Ireland","Purchasing power parities (EU28=1)","Gross Domestic Product","1.11089",""
"2013","Greece","Purchasing power parities (EU28=1)","Gross Domestic Product","0.833202",""
"2013","Spain","Purchasing power parities (EU28=1)","Gross Domestic Product","0.912635",""
"2013","France","Purchasing power parities (EU28=1)","Gross Domestic Product","1.10948",""
"2013","Croatia","Purchasing power parities (EU28=1)","Gross Domestic Product","4.89384",""
"2013","Italy","Purchasing power parities (EU28=1)","Gross Domestic Product","1.01079",""
"2013","Cyprus","Purchasing power parities (EU28=1)","Gross Domestic Product","0.931207",""
"2013","Latvia","Purchasing power parities (EU28=1)","Gross Domestic Product","0.679315",""
"2013","Lithuania","Purchasing power parities (EU28=1)","Gross Domestic Product","0.604157",""
"2013","Luxembourg","Purchasing power parities (EU28=1)","Gross Domestic Product","1.20985",""
"2013","Hungary","Purchasing power parities (EU28=1)","Gross Domestic Product","171.308",""
"2013","Malta","Purchasing power parities (EU28=1)","Gross Domestic Product","0.787228",""
"2013","Netherlands","Purchasing power parities (EU28=1)","Gross Domestic Product","1.09437",""
"2013","Austria","Purchasing power parities (EU28=1)","Gross Domestic Product","1.08813",""
"2013","Poland","Purchasing power parities (EU28=1)","Gross Domestic Product","2.40871",""
"2013","Portugal","Purchasing power parities (EU28=1)","Gross Domestic Product","0.789913",""
"2013","Romania","Purchasing power parities (EU28=1)","Gross Domestic Product","2.20830",""
"2013","Slovenia","Purchasing power parities (EU28=1)","Gross Domestic Product","0.811714",""
"2013","Slovakia","Purchasing power parities (EU28=1)","Gross Domestic Product","0.674140",""
"2013","Finland","Purchasing power parities (EU28=1)","Gross Domestic Product","1.23698",""
"2013","Sweden","Purchasing power parities (EU28=1)","Gross Domestic Product","11.8062",""
"2013","United Kingdom","Purchasing power parities (EU28=1)","Gross Domestic Product","0.937277",""
"2013","Iceland","Purchasing power parities (EU28=1)","Gross Domestic Product","184.071",""
"2013","Norway","Purchasing power parities (EU28=1)","Gross Domestic Product","12.2606",""
"2013","Switzerland","Purchasing power parities (EU28=1)","Gross Domestic Product","1.79168",""
"2013","Montenegro","Purchasing power parities (EU28=1)","Gross Domestic Product","0.501531",""
"2013","Former Yugoslav Republic of Macedonia, the","Purchasing power parities (EU28=1)","Gross Domestic Product","25.6114",""
"2013","Albania","Purchasing power parities (EU28=1)","Gross Domestic Product","60.6731",""
"2013","Serbia","Purchasing power parities (EU28=1)","Gross Domestic Product","53.6401",""
"2013","Turkey","Purchasing power parities (EU28=1)","Gross Domestic Product","1.46305",""
"2013","Bosnia and Herzegovina","Purchasing power parities (EU28=1)","Gross Domestic Product","0.936894",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Purchasing power parities (EU28=1)","Gross Domestic Product",":",""
"2013","United States","Purchasing power parities (EU28=1)","Gross Domestic Product","1.35498",""
"2013","Japan","Purchasing power parities (EU28=1)","Gross Domestic Product","139.215",""
"2014","European Union (28 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.000000",""
"2014","European Union (27 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.00182",""
"2014","European Union (25 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.01679",""
"2014","European Union (15 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.06595",""
"2014","Euro area (19 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.02097",""
"2014","Euro area (18 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.02353",""
"2014","Euro area (17 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.02477",""
"2014","Euro area (16 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.02562",""
"2014","Euro area (15 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.02992",""
"2014","Euro area (13 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.03039",""
"2014","Euro area (12 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.03152",""
"2014","Euro area (11 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.03648",""
"2014","Belgium","Purchasing power parities (EU28=1)","Gross Domestic Product","1.10372",""
"2014","Bulgaria","Purchasing power parities (EU28=1)","Gross Domestic Product","0.903940",""
"2014","Czech Republic","Purchasing power parities (EU28=1)","Gross Domestic Product","17.4449",""
"2014","Denmark","Purchasing power parities (EU28=1)","Gross Domestic Product","10.0572",""
"2014","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.04291",""
"2014","Estonia","Purchasing power parities (EU28=1)","Gross Domestic Product","0.725243",""
"2014","Ireland","Purchasing power parities (EU28=1)","Gross Domestic Product","1.11436",""
"2014","Greece","Purchasing power parities (EU28=1)","Gross Domestic Product","0.817586",""
"2014","Spain","Purchasing power parities (EU28=1)","Gross Domestic Product","0.895238",""
"2014","France","Purchasing power parities (EU28=1)","Gross Domestic Product","1.10045",""
"2014","Croatia","Purchasing power parities (EU28=1)","Gross Domestic Product","4.81335",""
"2014","Italy","Purchasing power parities (EU28=1)","Gross Domestic Product","1.00608",""
"2014","Cyprus","Purchasing power parities (EU28=1)","Gross Domestic Product","0.910934",""
"2014","Latvia","Purchasing power parities (EU28=1)","Gross Domestic Product","0.674982",""
"2014","Lithuania","Purchasing power parities (EU28=1)","Gross Domestic Product","0.603277",""
"2014","Luxembourg","Purchasing power parities (EU28=1)","Gross Domestic Product","1.19969",""
"2014","Hungary","Purchasing power parities (EU28=1)","Gross Domestic Product","174.902",""
"2014","Malta","Purchasing power parities (EU28=1)","Gross Domestic Product","0.802802",""
"2014","Netherlands","Purchasing power parities (EU28=1)","Gross Domestic Product","1.09449",""
"2014","Austria","Purchasing power parities (EU28=1)","Gross Domestic Product","1.08601",""
"2014","Poland","Purchasing power parities (EU28=1)","Gross Domestic Product","2.40595",""
"2014","Portugal","Purchasing power parities (EU28=1)","Gross Domestic Product","0.779223",""
"2014","Romania","Purchasing power parities (EU28=1)","Gross Domestic Product","2.21198",""
"2014","Slovenia","Purchasing power parities (EU28=1)","Gross Domestic Product","0.799675",""
"2014","Slovakia","Purchasing power parities (EU28=1)","Gross Domestic Product","0.661568",""
"2014","Finland","Purchasing power parities (EU28=1)","Gross Domestic Product","1.24121",""
"2014","Sweden","Purchasing power parities (EU28=1)","Gross Domestic Product","11.9888",""
"2014","United Kingdom","Purchasing power parities (EU28=1)","Gross Domestic Product","0.939814",""
"2014","Iceland","Purchasing power parities (EU28=1)","Gross Domestic Product","185.613",""
"2014","Norway","Purchasing power parities (EU28=1)","Gross Domestic Product","12.5583",""
"2014","Switzerland","Purchasing power parities (EU28=1)","Gross Domestic Product","1.77044",""
"2014","Montenegro","Purchasing power parities (EU28=1)","Gross Domestic Product","0.496418",""
"2014","Former Yugoslav Republic of Macedonia, the","Purchasing power parities (EU28=1)","Gross Domestic Product","25.1766",""
"2014","Albania","Purchasing power parities (EU28=1)","Gross Domestic Product","58.2476",""
"2014","Serbia","Purchasing power parities (EU28=1)","Gross Domestic Product","53.7738",""
"2014","Turkey","Purchasing power parities (EU28=1)","Gross Domestic Product","1.56288",""
"2014","Bosnia and Herzegovina","Purchasing power parities (EU28=1)","Gross Domestic Product","0.921838",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Purchasing power parities (EU28=1)","Gross Domestic Product",":",""
"2014","United States","Purchasing power parities (EU28=1)","Gross Domestic Product","1.34389",""
"2014","Japan","Purchasing power parities (EU28=1)","Gross Domestic Product","140.726",""
"2015","European Union (28 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.00000",""
"2015","European Union (27 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.00182",""
"2015","European Union (25 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.01706",""
"2015","European Union (15 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.06728",""
"2015","Euro area (19 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.00663",""
"2015","Euro area (18 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.00903",""
"2015","Euro area (17 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.01026",""
"2015","Euro area (16 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.01104",""
"2015","Euro area (15 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.01526",""
"2015","Euro area (13 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.01575",""
"2015","Euro area (12 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.01686",""
"2015","Euro area (11 countries)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.02174",""
"2015","Belgium","Purchasing power parities (EU28=1)","Gross Domestic Product","1.08206",""
"2015","Bulgaria","Purchasing power parities (EU28=1)","Gross Domestic Product","0.901654",""
"2015","Czech Republic","Purchasing power parities (EU28=1)","Gross Domestic Product","17.2908",""
"2015","Denmark","Purchasing power parities (EU28=1)","Gross Domestic Product","9.84426",""
"2015","Germany (until 1990 former territory of the FRG)","Purchasing power parities (EU28=1)","Gross Domestic Product","1.03177",""
"2015","Estonia","Purchasing power parities (EU28=1)","Gross Domestic Product","0.728387",""
"2015","Ireland","Purchasing power parities (EU28=1)","Gross Domestic Product","1.11036",""
"2015","Greece","Purchasing power parities (EU28=1)","Gross Domestic Product","0.799835",""
"2015","Spain","Purchasing power parities (EU28=1)","Gross Domestic Product","0.885230",""
"2015","France","Purchasing power parities (EU28=1)","Gross Domestic Product","1.08092",""
"2015","Croatia","Purchasing power parities (EU28=1)","Gross Domestic Product","4.74466",""
"2015","Italy","Purchasing power parities (EU28=1)","Gross Domestic Product","0.983802",""
"2015","Cyprus","Purchasing power parities (EU28=1)","Gross Domestic Product","0.883812",""
"2015","Latvia","Purchasing power parities (EU28=1)","Gross Domestic Product","0.665745",""
"2015","Lithuania","Purchasing power parities (EU28=1)","Gross Domestic Product","0.604715",""
"2015","Luxembourg","Purchasing power parities (EU28=1)","Gross Domestic Product","1.17767",""
"2015","Hungary","Purchasing power parities (EU28=1)","Gross Domestic Product","175.651",""
"2015","Malta","Purchasing power parities (EU28=1)","Gross Domestic Product","0.801940",""
"2015","Netherlands","Purchasing power parities (EU28=1)","Gross Domestic Product","1.08491",""
"2015","Austria","Purchasing power parities (EU28=1)","Gross Domestic Product","1.07470",""
"2015","Poland","Purchasing power parities (EU28=1)","Gross Domestic Product","2.36466",""
"2015","Portugal","Purchasing power parities (EU28=1)","Gross Domestic Product","0.778542",""
"2015","Romania","Purchasing power parities (EU28=1)","Gross Domestic Product","2.20360",""
"2015","Slovenia","Purchasing power parities (EU28=1)","Gross Domestic Product","0.787425",""
"2015","Slovakia","Purchasing power parities (EU28=1)","Gross Domestic Product","0.654039",""
"2015","Finland","Purchasing power parities (EU28=1)","Gross Domestic Product","1.22166",""
"2015","Sweden","Purchasing power parities (EU28=1)","Gross Domestic Product","11.9867",""
"2015","United Kingdom","Purchasing power parities (EU28=1)","Gross Domestic Product","0.908964",""
"2015","Iceland","Purchasing power parities (EU28=1)","Gross Domestic Product","186.588",""
"2015","Norway","Purchasing power parities (EU28=1)","Gross Domestic Product","12.8648",""
"2015","Switzerland","Purchasing power parities (EU28=1)","Gross Domestic Product","1.67336",""
"2015","Montenegro","Purchasing power parities (EU28=1)","Gross Domestic Product","0.490122",""
"2015","Former Yugoslav Republic of Macedonia, the","Purchasing power parities (EU28=1)","Gross Domestic Product","25.4271",""
"2015","Albania","Purchasing power parities (EU28=1)","Gross Domestic Product","57.9683",""
"2015","Serbia","Purchasing power parities (EU28=1)","Gross Domestic Product","54.4773",""
"2015","Turkey","Purchasing power parities (EU28=1)","Gross Domestic Product","1.66103",""
"2015","Bosnia and Herzegovina","Purchasing power parities (EU28=1)","Gross Domestic Product","0.924286",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Purchasing power parities (EU28=1)","Gross Domestic Product",":",""
"2015","United States","Purchasing power parities (EU28=1)","Gross Domestic Product","1.31219",""
"2015","Japan","Purchasing power parities (EU28=1)","Gross Domestic Product","138.216",""
